title,url,category,published,dominant_topic,dominant_topic_score
Đề Văn thi tốt nghiệp THPT 2025,https://vnexpress.net/de-van-thi-tot-nghiep-thpt-2025-4906247.html,giao-duc,,7,0.7747930397213498
Nam sinh đi thi tốt nghiệp trên cáng cứu thương,https://vnexpress.net/nam-sinh-di-thi-tot-nghiep-tren-cang-cuu-thuong-4906871.html,giao-duc,,7,0.5995640177157133
"Đội trưởng đa năng, đưa THPT Nguyễn Trãi giành ngôi Á quân giải bóng rổ trẻ",https://vnexpress.net/doi-truong-da-nang-dua-thpt-nguyen-trai-gianh-ngoi-a-quan-giai-bong-ro-tre-4893916.html,giao-duc,,4,0.5188119039411065
Thầy hiệu trưởng chia hơn 21 tấn gạo cho học sinh ngày bế giảng,https://vnexpress.net/thay-hieu-truong-chia-hon-21-tan-gao-cho-hoc-sinh-ngay-be-giang-4891733.html,giao-duc,,7,0.3777207365153026
Học sinh Việt Nam vào top 5 Olympic Tin học châu Á,https://vnexpress.net/hoc-sinh-viet-nam-vao-top-5-olympic-tin-hoc-chau-a-4891272.html,giao-duc,,7,0.9706684784649261
Nhiều trường tư ở Hà Nội lấy điểm chuẩn lớp 10 ngang công lập top đầu,https://vnexpress.net/diem-chuan-hoc-phi-lop-10-cac-truong-tu-o-ha-noi-4910589.html,giao-duc,,7,0.7414525407870496
Cô gái cận 15 diop giành học bổng toàn phần đại học,https://vnexpress.net/co-gai-can-15-diop-gianh-hoc-bong-toan-phan-dai-hoc-4891855.html,giao-duc,,7,0.580933861110035
Đề và gợi ý đáp án môn Sinh học thi tốt nghiệp THPT,https://vnexpress.net/de-sinh-hoc-thi-tot-nghiep-thpt-2025-4906223.html,giao-duc,,7,0.9958323024465786
Du học sinh Canada phải tăng chứng minh tài chính,https://vnexpress.net/muc-chung-minh-tai-chinh-du-hoc-canada-2025-moi-nhat-4910759.html,giao-duc,,9,0.409510174284931
"Điểm chuẩn lớp 10 chuyên ở Hà Nội cao nhất 42,75",https://vnexpress.net/diem-chuan-lop-10-cac-truong-chuyen-o-ha-noi-nam-2025-4910098.html,giao-duc,,7,0.9976372572865742
Thứ trưởng Giáo dục: Sẽ siết đào tạo tiến sĩ,https://vnexpress.net/thu-truong-giao-duc-se-siet-dao-tao-tien-si-4908916.html,giao-duc,,9,0.46796618983201616
'Bóng rổ học đường tạo bệ phóng cho tài năng quốc gia',https://vnexpress.net/bong-ro-hoc-duong-tao-be-phong-cho-tai-nang-quoc-gia-4892553.html,giao-duc,,7,0.3417670562335204
Đại học RMIT Việt Nam bổ nhiệm tổng giám đốc mới,https://vnexpress.net/dai-hoc-rmit-viet-nam-bo-nhiem-tong-giam-doc-moi-4911890.html,giao-duc,,7,0.5565514980428096
Trường ĐH FPT thúc đẩy thế hệ doanh nhân trẻ qua FPT Biz Talent,https://vnexpress.net/truong-dh-fpt-thuc-day-the-he-doanh-nhan-tre-qua-fpt-biz-talent-4899961.html,giao-duc,,9,0.4938037724991076
Học phí ngành Y khoa cao nhất hơn 530 triệu đồng mỗi năm,https://vnexpress.net/hoc-phi-nganh-y-khoa-cao-nhat-hon-530-trieu-dong-moi-nam-4909150.html,giao-duc,,7,0.559452669928919
"Đề Toán TP HCM giảm tải, có thể phá 'dớp' hơn 50% dưới điểm 5",https://vnexpress.net/du-doan-pho-diem-de-thi-toan-lop-10-cua-tp-hcm-nam-2025-4895636.html,giao-duc,,7,0.7279685810791976
Tỉnh nào là thủ phủ của quả mận hậu?,https://vnexpress.net/tinh-nao-la-thu-phu-cua-qua-man-hau-4907168.html,giao-duc,,4,0.3989242717321783
Loạt trường học lấy 3 điểm mỗi môn vào lớp 10,https://vnexpress.net/loat-truong-hoc-lay-3-diem-moi-mon-vao-lop-10-4909843.html,giao-duc,,7,0.8676993920150511
"Lịch công bố điểm thi, điểm chuẩn lớp 10 của 63 tỉnh, thành",https://vnexpress.net/lich-cong-bo-diem-chuan-lop-10-cua-63-tinh-thanh-4895007.html,giao-duc,,7,0.9971052604915484
Bộ Giáo dục: Tất cả đại học phải rà soát tổ hợp xét tuyển,https://vnexpress.net/bo-giao-duc-tat-ca-dai-hoc-phai-ra-soat-to-hop-xet-tuyen-4895404.html,giao-duc,,7,0.6823916843415562
Thí sinh TP HCM làm đề thi Tiếng Anh lớp 10 trong 15-60 phút,https://vnexpress.net/thi-sinh-tp-hcm-lam-de-thi-tieng-anh-lop-10-trong-15-60-phut-4895370.html,giao-duc,,7,0.8159412884970629
Việt Nam lần đầu đào tạo thạc sĩ y khoa cho sinh viên nước ngoài,https://vnexpress.net/viet-nam-lan-dau-dao-tao-thac-si-y-khoa-cho-sinh-vien-nuoc-ngoai-4913322.html#box_comment_vne,giao-duc,,7,0.8181333786559511
Nam sinh giành 'cú đúp' thủ khoa lớp 10 chuyên Toán,https://vnexpress.net/nam-sinh-gianh-cu-dup-thu-khoa-lop-10-chuyen-toan-4905013.html,giao-duc,,7,0.8909087931355356
Cô gái Đà Nẵng giành học bổng đại học số 1 thế giới,https://vnexpress.net/co-gai-da-nang-gianh-hoc-bong-dai-hoc-so-1-the-gioi-4910477.html,giao-duc,,7,0.5113272373285748
19 sinh viên ngành Trí tuệ nhân tạo tốt nghiệp sớm một năm,https://vnexpress.net/19-sinh-vien-nganh-tri-tue-nhan-tao-tot-nghiep-som-mot-nam-4903649.html,giao-duc,,7,0.6885015190602172
Nam sinh cụt tứ chi muốn tự viết bài thi tốt nghiệp dù được miễn,https://vnexpress.net/nam-sinh-cut-tu-chi-muon-tu-viet-bai-thi-tot-nghiep-du-duoc-mien-4906294.html,giao-duc,,7,0.6206022918235067
"Lọt top xét tuyển tài năng Bách khoa với SAT tuyệt đối, IELTS 8.0",https://vnexpress.net/lot-top-xet-tuyen-tai-nang-bach-khoa-voi-sat-tuyet-doi-ielts-8-0-4904911.html,giao-duc,,7,0.6056117609883246
'Nên dùng AI để khám phá không gian phát triển sự nghiệp',https://vnexpress.net/nen-dung-ai-de-kham-pha-khong-gian-phat-trien-su-nghiep-4904240.html,giao-duc,,9,0.33578443988828527
"TP HCM công bố điểm thi, điểm chuẩn lớp 10 từ ngày 23/6",https://vnexpress.net/cong-bo-diem-thi-diem-chuan-lop-10-tp-hcm-ngay-23-26-6-4895928.html,giao-duc,,7,0.9033298366915588
Đề Văn thi lớp 10 của Hà Nội về chủ đề 'hạnh phúc',https://vnexpress.net/de-van-thi-lop-10-cua-ha-noi-nam-2025-4895618.html,giao-duc,,7,0.8571310855311355
Nước nào tiêu thụ mì ăn liền nhiều nhất thế giới?,https://vnexpress.net/nuoc-nao-tieu-thu-mi-an-lien-nhieu-nhat-the-gioi-4894539.html,giao-duc,,6,0.6263410471841193
Mức quy đổi điểm IELTS của hơn 70 đại học,https://vnexpress.net/muc-quy-doi-diem-ielts-cua-hon-70-dai-hoc-4907692.html,giao-duc,,7,0.8511886775476227
'Don't get me wrong' nghĩa là gì?,https://vnexpress.net/don-t-get-me-wrong-nghia-la-gi-4892137.html,giao-duc,,4,0.4677250168426102
"Thầy cô e ngại vì học trò dùng AI giải Toán, làm Văn",https://vnexpress.net/thay-co-e-ngai-vi-hoc-tro-dung-ai-giai-toan-lam-van-4885964.html,giao-duc,,7,0.3506930777854529
Sakura Montessori ra mắt bộ nhận diện thương hiệu và khai trương cơ sở mới,https://vnexpress.net/sakura-montessori-ra-mat-bo-nhan-dien-thuong-hieu-va-khai-truong-co-so-moi-4903099.html,giao-duc,,7,0.6479768741126243
Lời giải đề thi lớp 10 chuyên Toán của Thanh Hóa,https://vnexpress.net/dap-an-de-thi-vao-lop-10-thpt-chuyen-lam-son-thanh-hoa-2025-4894746.html,giao-duc,,7,0.9871043785511433
Thanh Hóa chi 22 tỷ đồng dạy thêm trong trường,https://vnexpress.net/muc-chi-day-them-trong-truong-cua-tinh-thanh-hoa-chi-tiet-nhat-4892608.html,giao-duc,,7,0.5679982643931568
"Đại học Khoa học Tự nhiên xét 10 tổ hợp có môn Sử, Địa",https://vnexpress.net/dai-hoc-khoa-hoc-tu-nhien-xet-10-to-hop-co-mon-su-dia-4895924.html,giao-duc,,7,0.7533409376516376
Mỹ có thể dừng phỏng vấn visa du học,https://vnexpress.net/my-co-the-dung-phong-van-visa-du-hoc-4891333.html,giao-duc,,1,0.3052371156134057
Điểm chuẩn lớp 10 ở Đồng Nai cao nhất 23,https://vnexpress.net/diem-chuan-lop-10-tat-ca-truong-thpt-o-dong-nai-2025-4897446.html,giao-duc,,7,0.995692884530674
Dùng xe đặc chủng đưa thí sinh đi đổi thẻ dự thi,https://vnexpress.net/dung-xe-dac-chung-dua-thi-sinh-di-doi-the-du-thi-4906885.html,giao-duc,,7,0.537809374331794
Đề và gợi ý đáp án môn Giáo dục kinh tế và pháp luật thi tốt nghiệp 2025,https://vnexpress.net/de-mon-giao-duc-kinh-te-va-phap-luat-thi-tot-nghiep-thpt-2025-4906670.html,giao-duc,,7,0.9071408468037923
Đề thi Toán tốt nghiệp THPT 'dài dòng',https://vnexpress.net/de-thi-toan-tot-nghiep-thpt-dai-dong-4909129.html,giao-duc,,7,0.5684845772809839
Đề xuất bỏ hội đồng trường ở các trường đại học thành viên,https://vnexpress.net/de-xuat-bo-hoi-dong-truong-o-cac-truong-dai-hoc-thanh-vien-4908822.html,giao-duc,,9,0.5315638146315828
Giám thị bị dừng coi thi vì phụ huynh tố 'xem thường thí sinh',https://vnexpress.net/giam-thi-bi-dung-coi-thi-vi-phu-huynh-to-xem-thuong-thi-sinh-4894489.html,giao-duc,,7,0.5600094007255582
Sốc khi ĐH Khoa học Xã hội và Nhân văn Hà Nội bỏ khối C00,https://vnexpress.net/soc-khi-dh-khoa-hoc-xa-hoi-va-nhan-van-ha-noi-bo-khoi-c00-4894660.html,giao-duc,,7,0.7476231224152102
Nước nào có hệ thống tàu điện ngầm đầu tiên trên thế giới?,https://vnexpress.net/nuoc-nao-co-he-thong-tau-dien-ngam-dau-tien-tren-the-gioi-4893466.html,giao-duc,,3,0.5259656149634859
"Cách giúp thí sinh giải Bóng rổ trẻ vừa học tốt, vừa thể thao giỏi",https://vnexpress.net/cach-giup-thi-sinh-giai-bong-ro-tre-vua-hoc-tot-vua-the-thao-gioi-4893087.html,giao-duc,,5,0.41289471110453413
Lời giải đề thi lớp 10 môn Toán của Thanh Hóa,https://vnexpress.net/loi-giai-de-thi-lop-10-mon-toan-cua-thanh-hoa-4894981.html,giao-duc,,7,0.9855001616921998
Đang học Tự động hóa trường Bách khoa có nên chuyển sang nghề Marketing?,https://vnexpress.net/dang-hoc-tu-dong-hoa-truong-bach-khoa-co-nen-chuyen-sang-nghe-marketing-4892770.html,giao-duc,,7,0.4740675272598892
Hà Nội dự kiến công bố điểm chuẩn lớp 10 ngày 4/7,https://vnexpress.net/ha-noi-du-kien-cong-bo-diem-chuan-lop-10-ngay-4-7-4908744.html,giao-duc,,7,0.9252858203891241
Đề Tiếng Anh thi tốt nghiệp 'vượt chuẩn',https://vnexpress.net/de-tieng-anh-thi-tot-nghiep-vuot-chuan-4908014.html,giao-duc,,7,0.5816572726444751
Bảng quy đổi điểm tham khảo của Đại học Sư phạm Hà Nội,https://vnexpress.net/bang-quy-doi-diem-tham-khao-cua-dai-hoc-su-pham-ha-noi-4903256.html,giao-duc,,7,0.9987981739181546
Đổi tên hai trường đại học,https://vnexpress.net/doi-ten-hai-truong-dai-hoc-4910331.html,giao-duc,,7,0.49491666057650685
Đại học Ngoại thương có thể giảm mức điểm sàn 24,https://vnexpress.net/dai-hoc-ngoai-thuong-co-the-giam-muc-diem-san-24-4908687.html,giao-duc,,7,0.8953863045200935
Cán bộ Đại học Vinh bị đình chỉ việc vì nữ sinh tố 'ôm eo',https://vnexpress.net/can-bo-dai-hoc-vinh-bi-dinh-chi-viec-vi-nu-sinh-to-om-eo-4891107.html,giao-duc,,7,0.49726384713815247
Một câu Vật lý thi tốt nghiệp THPT có hai đáp án,https://vnexpress.net/mot-cau-vat-ly-thi-tot-nghiep-thpt-co-hai-dap-an-4911234.html,giao-duc,,7,0.6157453158952675
Nước châu Á nào có tới 130 núi lửa đang hoạt động?,https://vnexpress.net/nuoc-chau-a-nao-co-toi-130-nui-lua-dang-hoat-dong-4892872.html,giao-duc,,6,0.6213904358675035
Đề Toán thi vào lớp 10 của TP HCM,https://vnexpress.net/de-toan-thi-vao-lop-10-cua-tp-hcm-nam-2025-4895635.html,giao-duc,,7,0.901951336738703
Trường ĐH FPT ra mắt chuỗi hoạt động cùng GenZ kiến tạo tương lai,https://vnexpress.net/truong-dh-fpt-ra-mat-chuoi-hoat-dong-cung-genz-kien-tao-tuong-lai-4892034.html,giao-duc,,7,0.4509466408150241
Tỉnh duy nhất nào sau sáp nhập giáp 7 địa phương?,https://vnexpress.net/tinh-duy-nhat-nao-sau-sap-nhap-giap-7-dia-phuong-4910713.html,giao-duc,,7,0.5176775476374852
Thủ khoa lập kỷ lục điểm thi lớp 10 trường chuyên Võ Nguyên Giáp,https://vnexpress.net/thu-khoa-lap-ky-luc-diem-thi-lop-10-truong-chuyen-vo-nguyen-giap-4904077.html,giao-duc,,7,0.7197727463177153
Bộ Giáo dục: Đề thi tốt nghiệp THPT không vượt chương trình,https://vnexpress.net/bo-giao-duc-de-thi-tot-nghiep-thpt-khong-vuot-chuong-trinh-4908655.html,giao-duc,,7,0.6738443459404669
"Ngành Ngôn ngữ Anh học gì, ra trường lương bao nhiêu?",https://vnexpress.net/nganh-ngon-ngu-anh-hoc-gi-ra-truong-luong-bao-nhieu-4898579.html,giao-duc,,7,0.6298312549309092
Kỷ lục gia Olympic Toán quốc tế: AI chưa thể thay thế nhà Toán học,https://vnexpress.net/ky-luc-gia-olympic-toan-quoc-te-ai-chua-the-thay-the-nha-toan-hoc-4898315.html,giao-duc,,5,0.35431372611305467
Trung Quốc vượt Mỹ về số đại học được xếp hạng thế giới,https://vnexpress.net/trung-quoc-vuot-my-ve-so-dai-hoc-duoc-xep-hang-the-gioi-4894252.html,giao-duc,,7,0.5338276005151527
Trường Đại học FPT ra mắt chuyên ngành Chuyển đổi số,https://vnexpress.net/truong-dai-hoc-fpt-ra-mat-chuyen-nganh-chuyen-doi-so-4894438.html,giao-duc,,9,0.6203521474211756
Đề các môn chuyên thi lớp 10 chuyên Khoa học Tự nhiên,https://vnexpress.net/de-toan-vong-2-thi-lop-10-truong-thpt-chuyen-khoa-hoc-tu-nhien-2025-4893257.html,giao-duc,,7,0.9803161164874998
Gần 6.400 học sinh tranh suất lớp 10 chuyên ở Hà Nội,https://vnexpress.net/gan-6-400-hoc-sinh-tranh-suat-lop-10-chuyen-o-ha-noi-4892963.html,giao-duc,,7,0.8404789604668751
Chọn tổ hợp sau đỗ lớp 10 cần tính đến nguyện vọng đại học,https://vnexpress.net/cach-chon-to-hop-mon-sau-do-lop-10-4911987.html,giao-duc,,7,0.7935473024146849
Làn sóng trở về của nhân tài gốc Trung Quốc,https://vnexpress.net/lan-song-tro-ve-cua-nhan-tai-goc-trung-quoc-4892806.html,giao-duc,,3,0.4136811215815734
Các mốc quan trọng thi tốt nghiệp THPT và tuyển sinh đại học 2025,https://vnexpress.net/lich-thi-tot-nghiep-thpt-2025-va-tuyen-sinh-dai-hoc-chinh-xac-nhat-4867545.html,giao-duc,,7,0.9699932878094759
Nam sinh cao 1m82 là linh hồn tuyển bóng rổ chuyên Trần Đại Nghĩa,https://vnexpress.net/nam-sinh-cao-1m82-la-linh-hon-tuyen-bong-ro-chuyen-tran-dai-nghia-4892921.html,giao-duc,,7,0.3953403727676103
"TOEFL iBT đổi thang điểm, tăng tốc trả kết quả",https://vnexpress.net/toefl-ibt-doi-thang-diem-tang-toc-tra-ket-qua-4895058.html,giao-duc,,7,0.654879133091348
Hai nữ sinh đạt điểm Văn gần tuyệt đối ở TP HCM,https://vnexpress.net/hai-nu-sinh-dat-diem-van-gan-tuyet-doi-o-tp-hcm-4906273.html,giao-duc,,7,0.6309787703515476
Đề xuất tăng hỗ trợ cho sinh viên được cử học điện hạt nhân ở nước ngoài,https://vnexpress.net/de-xuat-tang-ho-tro-cho-sinh-vien-duoc-cu-hoc-dien-hat-nhan-o-nuoc-ngoai-4898702.html,giao-duc,,9,0.5669022853433652
"Đề thi Toán, Văn, Anh vào lớp 10 trường chuyên Khoa học Tự nhiên",https://vnexpress.net/de-thi-vao-lop-10-truong-chuyen-khoa-hoc-tu-nhien-2025-4893024.html,giao-duc,,7,0.97908009670867
"Bất an dùng tổ hợp có Toán, Tiếng Anh để xét tuyển đại học",https://vnexpress.net/bat-an-dung-to-hop-co-toan-tieng-anh-de-xet-tuyen-dai-hoc-4907530.html,giao-duc,,7,0.7135848269031847
Công trình tôn giáo lớn nhất thế giới ở Campuchia tên là gì?,https://vnexpress.net/cong-trinh-ton-giao-lon-nhat-the-gioi-o-campuchia-ten-la-gi-4904541.html,giao-duc,,7,0.4512446129992355
Nữ sinh giành học bổng tiến sĩ Mỹ khi chưa tốt nghiệp đại học,https://vnexpress.net/nu-sinh-gianh-hoc-bong-tien-si-my-khi-chua-tot-nghiep-dai-hoc-4912892.html#box_comment_vne,giao-duc,,7,0.6483905107609729
Cách điền phiếu trắc nghiệm thi tốt nghiệp THPT,https://vnexpress.net/huong-dan-dien-phieu-tra-loi-trac-nghiem-thi-tot-nghiep-thpt-2025-4905055.html,giao-duc,,7,0.6548484135683125
Khoảng 1/3 sinh viên Luật làm đúng ngành sau tốt nghiệp,https://vnexpress.net/khoang-1-3-sinh-vien-luat-lam-dung-nganh-sau-tot-nghiep-4903608.html,giao-duc,,9,0.38186452002988563
VinUni đặt mục tiêu vào top 100 đại học hàng đầu thế giới,https://vnexpress.net/vinuni-dat-muc-tieu-vao-top-100-dai-hoc-hang-dau-the-gioi-4896250.html,giao-duc,,9,0.47292518964160063
Chính phủ sẽ xếp lại bảng lương giáo viên,https://vnexpress.net/chinh-phu-se-xep-lai-bang-luong-giao-vien-4912840.html,giao-duc,,9,0.5977024116858091
Chủ quán đãi thí sinh đồ chay miễn phí suốt kỳ thi tốt nghiệp,https://vnexpress.net/chu-quan-dai-thi-sinh-do-chay-mien-phi-suot-ky-thi-tot-nghiep-4906462.html,giao-duc,,6,0.38265981134185506
Bách khoa Hà Nội công bố top thí sinh theo điểm thi đánh giá tư duy,https://vnexpress.net/bach-khoa-ha-noi-cong-bo-top-thi-sinh-theo-diem-thi-danh-gia-tu-duy-4893295.html,giao-duc,,7,0.7262472607810809
Cô gái giành học bổng MBA ở Mỹ bằng hồ sơ 'không tên tuổi lớn',https://vnexpress.net/co-gai-gianh-hoc-bong-mba-o-my-bang-ho-so-khong-ten-tuoi-lon-4891316.html,giao-duc,,7,0.39306594300398795
'Câu hỏi nghề nào hot không còn phù hợp thời AI',https://vnexpress.net/cau-hoi-nghe-nao-hot-khong-con-phu-hop-thoi-ai-4904241.html,giao-duc,,5,0.5678897932302862
281 thí sinh TP HCM bỏ thi lớp 10 công lập,https://vnexpress.net/281-thi-sinh-tp-hcm-bo-thi-lop-10-cong-lap-4895059.html,giao-duc,,7,0.9257610503474512
Nữ sinh bốn lần liên tiếp đạt điểm tuyệt đối Đọc - Viết ở bài thi SAT,https://vnexpress.net/nu-sinh-bon-lan-lien-tiep-dat-diem-tuyet-doi-doc-viet-o-bai-thi-sat-4904843.html,giao-duc,,7,0.4870749233338747
16 đại học Việt Nam vào bảng xếp hạng tầm ảnh hưởng,https://vnexpress.net/16-dai-hoc-viet-nam-vao-bang-xep-hang-tam-anh-huong-4903047.html,giao-duc,,7,0.6352574891022272
Dự kiến thi cấp phép hành nghề Y bằng hình thức trắc nghiệm,https://vnexpress.net/du-kien-thi-cap-phep-hanh-nghe-y-bang-hinh-thuc-trac-nghiem-4905406.html,giao-duc,,9,0.487963747780097
Nước nào có mức sinh thấp nhất Đông Nam Á?,https://vnexpress.net/nuoc-nao-co-muc-sinh-thap-nhat-dong-nam-a-4891684.html,giao-duc,,7,0.5169469273673957
Tỉnh nào ít đơn vị hành chính cấp xã nhất sau sáp nhập?,https://vnexpress.net/tinh-nao-it-don-vi-hanh-chinh-cap-xa-nhat-sau-sap-nhap-4907798.html,giao-duc,,9,0.6241991788192759
"Học phí Y Dược Thái Bình cao nhất 55,5 triệu đồng",https://vnexpress.net/hoc-phi-y-duoc-thai-binh-cao-nhat-55-5-trieu-dong-4899115.html,giao-duc,,7,0.8836028367251064
Học phí Học viện Hàng không Việt Nam cao nhất hơn 3 tỷ đồng,https://vnexpress.net/hoc-phi-hoc-vien-hang-khong-viet-nam-cao-nhat-hon-3-ty-dong-4894940.html,giao-duc,,7,0.5971439453008143
Gần 10.000 thí sinh bỏ làm thủ tục thi tốt nghiệp THPT,https://vnexpress.net/gan-10-000-thi-sinh-bo-lam-thu-tuc-thi-tot-nghiep-thpt-4906175.html,giao-duc,,7,0.8069056888614674
'Đại học trong đại học' ở Việt Nam giống và khác thế giới ra sao?,https://vnexpress.net/dai-hoc-trong-dai-hoc-o-viet-nam-giong-va-khac-the-gioi-ra-sao-4892412.html,giao-duc,,7,0.48875686075486185
Nữ sinh là 'thủ khoa kép' trường chuyên Vĩnh Phúc,https://vnexpress.net/nu-sinh-la-thu-khoa-kep-truong-chuyen-vinh-phuc-4899018.html,giao-duc,,7,0.6490749149003259
Đại học Bách khoa Hà Nội tăng học phí,https://vnexpress.net/hoc-phi-dai-hoc-bach-khoa-ha-noi-nam-2025-4898869.html,giao-duc,,7,0.7354562702709458
Những loại máy tính được mang vào phòng thi THPT,https://vnexpress.net/nhung-loai-may-tinh-duoc-mang-vao-phong-thi-thpt-4896641.html,giao-duc,,3,0.6094029292119375
Thí sinh thi tốt nghiệp THPT ngày cuối,https://vnexpress.net/thi-sinh-thi-tot-nghiep-thpt-ngay-cuoi-4906795.html,giao-duc,,7,0.7851410890740629
Đỗ học bổng đại học danh tiếng nhờ sở thích uống trà,https://vnexpress.net/do-hoc-bong-dai-hoc-danh-tieng-nho-so-thich-uong-tra-4910864.html,giao-duc,,7,0.5319023365364162
Hà Nội góp phần lớn đại diện ở bán kết giải bóng rổ học đường hai miền,https://vnexpress.net/ha-noi-gop-phan-lon-dai-dien-o-ban-ket-giai-bong-ro-hoc-duong-hai-mien-4892671.html,giao-duc,,4,0.5456584597903767
Giành học bổng trường top 3 Hàn Quốc sau câu hỏi 'đứng hình' về kinh tế,https://vnexpress.net/gianh-hoc-bong-truong-top-3-han-quoc-sau-cau-hoi-dung-hinh-ve-kinh-te-4899644.html,giao-duc,,7,0.48754239466614624
HV Công nghệ Bưu chính Viễn thông cấp học bổng tới 500 triệu đồng,https://vnexpress.net/hv-cong-nghe-buu-chinh-vien-thong-cap-hoc-bong-toi-500-trieu-dong-4896871.html,giao-duc,,7,0.6243838690086393
Cả nước sẵn sàng trước giờ thi tốt nghiệp THPT 2025,https://vnexpress.net/ca-nuoc-san-sang-truoc-gio-thi-tot-nghiep-thpt-2025-4905523.html,giao-duc,,7,0.5778100817848894
HIU triển khai chương trình đào tạo đại học trong 3 năm,https://vnexpress.net/hiu-trien-khai-chuong-trinh-dao-tao-dai-hoc-trong-3-nam-4911755.html,giao-duc,,7,0.5152870841437382
Đề thi Tiếng Anh vào lớp 10 ở TP HCM,https://vnexpress.net/de-thi-tieng-anh-vao-lop-10-tp-hcm-nam-2025-4895381.html,giao-duc,,7,0.9811877630848699
Gợi ý đáp án 24 mã đề môn Toán thi tốt nghiệp THPT 2025,https://vnexpress.net/dap-an-24-ma-de-thi-toan-tot-nghiep-thpt-2025-4906191.html,giao-duc,,7,0.9399184312672904
"Chuỗi sự kiện mùa hè cho học sinh, phụ huynh toàn quốc của FPTU",https://vnexpress.net/chuoi-su-kien-mua-he-cho-hoc-sinh-phu-huynh-toan-quoc-cua-fptu-4912084.html,giao-duc,,7,0.7180408892746031
"Thí sinh đưa H'Hen Niê, Ninh Dương Story vào bài thi Văn chuyên Sư phạm",https://vnexpress.net/de-thi-lop-10-mon-van-vao-truong-chuyen-su-pham-2025-4894878.html,giao-duc,,7,0.6713610731910618
Eo biển ám ảnh những thuyền trưởng lão luyện nhất,https://vnexpress.net/eo-bien-am-anh-nhung-thuyen-truong-lao-luyen-nhat-4864428.html,khoa-hoc,,1,0.344640958873285
Robot hình người của Trung Quốc được huấn luyện thế nào?,https://vnexpress.net/robot-hinh-nguoi-cua-trung-quoc-duoc-huan-luyen-the-nao-4869318.html,khoa-hoc,,3,0.7768586776701445
Những món đồ từng bị chê 'vô dụng' thành sản phẩm phổ biến,https://vnexpress.net/nhung-mon-do-tung-bi-che-vo-dung-thanh-san-pham-pho-bien-4924948.html,khoa-hoc,,3,0.738194624386873
Lục địa di chuyển nhanh nhất Trái Đất,https://vnexpress.net/luc-dia-di-chuyen-nhanh-nhat-trai-dat-4870490.html,khoa-hoc,,3,0.6217232914369415
Máy bay chở hàng siêu thanh tốc độ Mach 10,https://vnexpress.net/may-bay-cho-hang-sieu-thanh-toc-do-mach-10-4866371.html,khoa-hoc,,3,0.5728183455553676
'Tiếp cận sở hữu trí tuệ sớm người trẻ có cơ hội biến ý tưởng thành tiền',https://vnexpress.net/tiep-can-so-huu-tri-tue-som-nguoi-tre-co-co-hoi-bien-y-tuong-thanh-tien-4865832.html,khoa-hoc,,9,0.5151058398501104
Đề xuất ưu tiên phát triển công nghệ chiến lược lĩnh vực hạt nhân,https://vnexpress.net/de-xuat-uu-tien-phat-trien-cong-nghe-chien-luoc-linh-vuc-hat-nhan-4864349.html,khoa-hoc,,9,0.7523454895656996
Lý do một số người có thể vẫy tai,https://vnexpress.net/ly-do-mot-so-nguoi-co-the-vay-tai-4855963.html,khoa-hoc,,0,0.35754922499466146
Startup Mỹ tạo ra thế hệ thú cưng mới nhờ chỉnh sửa gene,https://vnexpress.net/startup-my-tao-ra-the-he-thu-cung-moi-nho-chinh-sua-gene-4855199.html,khoa-hoc,,1,0.4411654100987936
Phát hiện hai loài bọ xít mù ở Việt Nam,https://vnexpress.net/phat-hien-hai-loai-bo-xit-mu-o-viet-nam-4871458.html,khoa-hoc,,1,0.2574043695738545
Trung Quốc lập kỷ lục liên lạc lượng tử dài 12.900 km,https://vnexpress.net/trung-quoc-lap-ky-luc-lien-lac-luong-tu-dai-12-900-km-4867288.html,khoa-hoc,,3,0.8919044659647265
Công nghệ thông minh trong canh tác mùa xuân ở Trung Quốc,https://vnexpress.net/cong-nghe-thong-minh-trong-canh-tac-mua-xuan-o-trung-quoc-4858869.html,khoa-hoc,,3,0.5877451341284745
"GPT-5 bị chê, OpenAI đưa GPT-4o trở lại ChatGPT",https://vnexpress.net/gpt-5-bi-che-openai-dua-gpt-4o-tro-lai-chatgpt-4924904.html,khoa-hoc,,1,0.4870857389627242
Hơn 100 mẫu robot hình người đi học,https://vnexpress.net/hon-100-mau-robot-hinh-nguoi-di-hoc-4871582.html,khoa-hoc,,3,0.8659094142710537
Game bắn súng nhỏ nhất thế giới,https://vnexpress.net/game-ban-sung-nho-nhat-the-gioi-4854976.html,khoa-hoc,,3,0.9035652601928703
Mạng lưới vệ tinh Trung Quốc theo dõi hàng trăm triệu container,https://vnexpress.net/mang-luoi-ve-tinh-trung-quoc-theo-doi-hang-tram-trieu-container-4855755.html,khoa-hoc,,3,0.9896627888387224
Tàu NASA sống sót sau chuyến bay qua sát Mặt Trời,https://vnexpress.net/tau-nasa-song-sot-sau-chuyen-bay-qua-sat-mat-troi-4867114.html,khoa-hoc,,3,0.7676578471877059
Sáng kiến Khoa học 2025 nhận hồ sơ đến ngày 30/3,https://vnexpress.net/sang-kien-khoa-hoc-2025-nhan-ho-so-den-ngay-30-3-4866946.html,khoa-hoc,,9,0.48370090546680117
